time,gInt,aInt,gx,gy,gz,ax,ay,az
2064919663,5012,5012,0.0073328209,0.0109635908,0.0022292696,0.1906894594,-0.0555741116,-9.8588247299
2064918198,4988,4988,0.0117903054,-0.0024298357,-0.0022901637,0.0927311331,0.1257691979,-9.8230791092
2064928758,5007,5007,0.0039314693,0.0131689487,-0.0003601518,0.149330467,-0.0222289544,-9.8115901947
2064929235,4995,4995,0.0077062258,-0.0050800857,-0.0016391443,0.0964445174,0.1012176424,-9.8243808746
2064930018,5000,5000,0.0072695636,0.0128047597,-0.000489766,0.105120495,0.0743522346,-9.7865362167
2064938694,4994,4994,0.0078552552,-0.0047123237,-0.0002705267,0.0630788356,0.0414166451,-9.7496967316
2064939940,5009,5009,0.0007096738,0.011970303,-0.0011636947,0.0331667587,0.055406481,-9.8965463638
2064942950,4989,4989,0.0086862864,0.0025154545,0.0012029831,-0.0139498711,-0.0120743765,-9.7743463516
2064950053,5002,5002,0.0068823854,-0.0015875997,-0.0011346875,-0.0123374974,0.0074393088,-9.8343868256
2064958384,5000,5000,0.0055237897,0.0136405677,0.0005897787,-0.030634407,-0.0670599192,-9.7936725616
2064959483,5011,5011,0.0060306843,-0.004975528,-0.0028164817,0.0521602519,-0.0261705741,-9.7162036896
2064965530,4997,4997,0.0057601733,0.0082943002,-0.0007369479,-0.0244528297,-0.1107063144,-9.9207220078
2064966216,4987,4987,0.0110114468,0.0059903567,-0.0018936973,0.1013681591,-0.0317270905,-9.789232254
2064976813,5008,5008,0.002795286,0.0044175913,-0.0012862752,0.0484375618,-0.0951406285,-9.7746915817
2064977796,5003,5003,0.0137240747,0.0004076447,-0.0006679682,0.1302910596,0.0097069424,-9.7619400024
2064989811,4989,4989,0.0027174237,0.0070098666,-0.0031087811,0.1592954546,-0.0530867614,-9.870932579
2064990603,5001,5001,0.0109536601,0.0059210807,0.0003619906,0.0973411649,0.1266094297,-9.8047075272
2064996233,5003,5003,0.005847598,-0.0004606104,-0.0021542988,0.1152727157,-0.0048218183,-9.8579454422
2064997687,5003,5003,0.0070845704,0.0097514149,0.0003661087,0.1224079579,0.0952746496,-9.8327789307
2065005779,4982,4982,0.0111553315,0.0005768566,-0.0008932998,0.0724394619,0.0878173932,-9.7608613968
2065006870,5011,5011,0.0024985212,0.00363623,-0.0005857034,0.0839788765,0.0469095893,-9.7787809372
2065026651,5007,5007,0.0058232653,0.0076681394,0.0009240731,0.0204382055,0.0450638719,-9.8341941833
2065029707,4989,4989,0.0051298877,0.0024741404,-0.0005112223,0.0012844814,-0.0055360161,-9.7925577164
2065030233,5001,5001,0.0115513131,0.0057858392,0.0008939648,-0.0010451332,0.0099039609,-9.7958478928
2065030804,5001,5001,0.0014239018,0.0027724365,-0.0015984843,-0.0154914884,-0.1016005352,-9.8082838058
2065039907,5004,5004,0.0080315387,0.0081352359,0.0007291328,0.0244487133,-0.0143225575,-9.7706422806
2065040978,4776,4776,0.0073461309,-0.004530272,-0.0007672459,-0.0566846468,-0.0990951806,-9.8939056396
2065040344,4997,4997,0.0059484364,0.0136611881,-0.000528045,0.1063812524,-0.0535390265,-9.8218135834
2065052398,4988,4988,0.0071296645,-0.0023588005,-0.0012637161,0.0462526344,-0.0735361874,-9.7674531937
2065052807,5005,5005,0.0068930672,0.0040784432,-0.0009001158,0.1138673946,0.0145293111,-9.8028268814
2065063730,4993,4993,0.0093688583,0.0077590528,-0.0003963218,0.1633412689,-0.0383714586,-9.8077430725
