time,gInt,aInt,gx,gy,gz,ax,ay,az
364346958,4997,4997,0.0054145739,0.0117984805,0.0007457991,0.1230418757,-0.023767313,-9.794503212
364348673,4993,4993,0.0031786317,-0.0037321025,-0.0024833835,0.0993768498,0.0626019314,-9.7856416702
364351159,4995,4995,0.010183787,0.0101732546,-0.0010375268,0.1391477287,0.0736946166,-9.8075122833
364354983,4997,4997,0.0030922142,-0.0010813567,-0.0008378434,0.1296158582,0.0183413327,-9.7454843521
364366891,4990,4990,0.0002619708,0.0039604339,-0.0012417083,0.1081675664,0.1286207139,-9.8254270554
364367268,4998,4998,0.0079691689,0.0074970839,0.0008474702,0.1027037948,0.0622357056,-9.7422847748
364374340,4997,4997,0.0029671753,-0.0029573236,-0.0023653929,0.0447860174,0.1181246713,-9.8293333054
364385591,4995,4995,0.0002571463,0.0131343184,0.0020541092,-0.005086795,0.0467893891,-9.7949867249
364385983,4994,4994,0.0010103683,-0.0039916495,-0.0007744892,0.0145188887,0.0227701794,-9.7591524124
364387077,4995,4995,0.0067112749,0.0100969188,0.0016536368,-0.0418568999,0.0365551673,-9.8262243271
364390999,4998,4998,0.0053646723,-0.00139387,-0.000496014,-0.0028274429,-0.0280136336,-9.7476320267
364396507,4992,4992,-0.0009850878,0.0049162023,-0.000664638,-0.020482691,0.010185862,-9.8288555145
364405740,4995,4995,0.0072382344,0.0046115243,0.0003304406,-0.0170366578,-0.0581104383,-9.7680301666
364405443,5019,5019,0.0033070452,0.0025412939,-0.0031968672,0.0660191849,-0.0176345743,-9.7918319702
364416455,4971,4971,0.0076613878,0.0064277588,0.0011953554,0.0784953162,-0.0137208998,-9.7949171066
364417149,4995,4995,0.0013921113,-0.0025272914,-0.0022004193,0.1054186374,0.01368149,-9.7712926865
364424789,4995,4995,0.0045121955,0.009545478,0.000374338,0.1329726726,0.0285389423,-9.7933177948
364425887,4995,4995,0.0074874773,-0.0019904561,-0.0004249529,0.083749868,0.0766174942,-9.7625980377
364426757,4996,4996,0.0045740926,0.0059664194,-0.001392105,0.1387895644,0.0524168648,-9.8299407959
364435602,4994,4994,0.0018592668,0.0035064719,0.0012281795,0.0923086852,0.0759205073,-9.7964296341
364444917,4997,4997,0.004851114,0.003553459,-0.0011496278,0.093486771,0.0963998511,-9.7682981491
364445436,4993,4993,0.0083774347,0.0069170264,0.0022931725,0.0454437956,0.0948109776,-9.8024816513
364452523,4995,4995,0.0002177803,0.0013164547,-0.0015483485,-0.023850346,0.0597757772,-9.814163208
364457463,4997,4997,0.0009821182,0.0102184918,0.0011777377,0.0210177824,0.0278698038,-9.7772789001
364466961,4994,4994,0.0064699133,-0.0045353086,-0.0017278711,-0.0574095584,0.0002661514,-9.7693910599
364472494,4994,4994,0.0045609162,0.0118496632,1.63314e-05,0.0082483953,0.0055423165,-9.7742652893
364477303,4997,4997,0.0024908991,-0.0030904405,0.0004434402,-0.0102181518,-0.0222106557,-9.7931423187
364485759,5001,5001,0.0014252147,0.0056647277,-0.0007545813,-0.0064354031,-0.0396954194,-9.8003377914
364485480,4988,4988,0.0063394266,0.0079728877,0.0014718755,0.0142905191,-0.065368332,-9.7797641754
364494147,4996,4996,0.0052051572,-0.0029216211,-0.002849933,0.0520976372,-0.013959147,-9.7571773529
364495121,4997,4997,0.0050518168,0.0095010484,0.0010023172,0.1167462766,0.0014166236,-9.7997779846
364502192,4990,4990,-0.0014189257,-0.0040556635,-0.0036134422,0.1198290214,0.0071631102,-9.7875928879
364507171,4998,4998,0.0094302949,0.0124850422,3.83899e-05,0.111040011,0.0787167624,-9.792257309
364516850,4997,4997,0.0067184931,-0.0042970562,-0.0005155897,0.1324254274,0.0113041131,-9.771446228
364516968,4992,4992,-0.0007141,0.0097807031,-0.0004060187,0.0667779595,0.1207176521,-9.8293399811
364537564,4996,4996,0.0070178104,0.0040193503,0.0015636825,0.086319305,0.0530532114,-9.7423887253
364536219,4996,4996,0.0054700798,0.0007100563,-0.001934208,0.0538087524,0.1068058833,-9.7923650742
364537567,4995,4995,0.002724383,0.0109120486,0.0023591123,0.0078978771,0.0395702049,-9.8413581848
364536447,4996,4996,-0.0002091427,-0.0027764104,-0.0004562125,0.0101234978,0.0408046283,-9.7574043274
364547646,5001,5001,0.007299135,0.0130640669,0.0025265801,-0.0331485271,0.0104336031,-9.8309278488
364546624,4986,4986,0.0050950916,-0.0008429775,-0.0011969162,-0.0073409327,-0.0220930744,-9.7390155792
364557410,4998,4998,0.0015710174,0.0071962387,0.0010920014,-0.0142364493,0.0095834546,-9.8127813339
364556213,4994,4994,0.0041198679,-0.0007278823,-0.0005205534,0.0098451292,-0.0310896616,-9.8062019348
364557562,4996,4996,0.0022635818,0.0066518518,-0.0012411861,0.0025285785,-0.0399839953,-9.7704210281
364562613,4993,4993,0.0078960201,0.0040776222,0.0009774528,0.0923518389,-0.0327683426,-9.7465276718
364567905,4995,4995,0.0021304993,-0.0024412824,-0.0026804926,0.0508597083,0.0201459266,-9.7960557938
364576444,4996,4996,0.0045852861,0.0114744259,0.0010263083,0.158428207,0.0122961132,-9.8093633652
364577902,4995,4995,0.0047286632,-0.0053476258,-0.0022503377,0.1067538708,0.0765692443,-9.7609701157
364576690,4995,4995,0.0082907602,0.0116311535,-9.95895e-05,0.132234782,0.0575026758,-9.8045225143
364588856,4995,4995,-0.0003851951,-0.0027492926,-0.0014285354,0.1267087311,0.0694288835,-9.7706871033
364594828,5001,5001,0.0046517588,0.0090184845,-0.0013299152,0.0621637739,0.1312644333,-9.7730703354
364605442,4989,4989,0.0061704582,0.0019520856,0.0004960042,0.1088628247,0.0332510322,-9.7806463242
364606931,4997,4997,0.0003441586,0.0032333923,-0.0033306137,-0.0329307392,0.112344183,-9.8356170654
364607644,4998,4998,0.0019990292,0.0113696344,0.0018935289,0.0583229363,-0.0112986891,-9.7543811798
364615051,4993,4993,0.0049063335,-0.0046950481,-0.0006167798,-0.0599732511,0.0541947447,-9.78673172
364615560,4995,4995,0.0060455296,0.0145990392,0.0013213501,-0.0350863524,-0.0381493494,-9.7877254486
364623215,4996,4996,0.0006601555,-0.0041768071,-0.0016787271,0.0158895664,-0.0074820016,-9.7402153015
364624132,4990,4990,0.0011773715,0.008719991,0.0001565758,-0.0463549271,-0.0212610662,-9.847820282
364635790,5007,5007,0.0059837061,0.0025596735,-0.0005681111,0.0814046785,-0.0473288819,-9.7424488068
364636370,4985,4985,0.0054122359,1.93977e-05,-0.0015038954,0.0259257834,-0.010664626,-9.7777080536
364645888,4996,4996,0.0070548258,0.0082692737,0.001779477,0.1094347835,-0.0295350775,-9.8057031631
364647103,4995,4995,0.0001157694,-0.0038702369,-0.0024882036,0.1123309955,0.0402959734,-9.7539510727
364654960,4991,4991,0.0076241931,0.0129892165,0.0014220102,0.1062641218,0.0706986263,-9.8208398819
364656430,5000,5000,0.0073904381,-0.0040668361,-0.0015160079,0.1320514828,0.0526208431,-9.7656946182
364660100,4994,4994,0.0021534646,0.0112538664,0.001925341,0.085467115,0.0737354234,-9.8397006989
364665613,4995,4995,0.0042282171,0.0001021726,0.0008885126,0.1007073373,0.0805614218,-9.7308006287
364676356,4994,4994,0.0056815529,0.0034959619,-0.0009222219,0.0680585131,0.1227733567,-9.7769117355
364677307,4996,4996,0.0040026703,0.0071746781,0.0014128404,0.0245702732,0.0407791883,-9.8079223633
364686640,4995,4995,-0.003665776,0.0006449854,-0.0026099836,0.0099903438,0.0582704581,-9.7761068344
364686409,4995,4995,0.0058247792,0.0083773797,0.001746371,-0.0155604845,0.0065873628,-9.7967596054
364689278,4998,4998,0.0059212386,-0.0015772196,-0.0018279267,-0.0367796756,0.0100549422,-9.7460508347
364697065,4994,4994,0.0032410596,0.0109705534,0.000302468,-0.0111700371,-0.0248829518,-9.8018856049
364700938,4992,4992,0.0034291332,-0.004067834,-0.0005335367,0.018326899,-0.0357527472,-9.7754163742
364707430,4994,4994,0.0026232372,0.010262765,-0.0013116959,-0.0125667825,-0.0382952169,-9.825879097
364715770,4998,4998,0.0088512627,0.0017354869,0.00053771,0.1052867547,-0.0402271263,-9.7548265457
364716357,4991,4991,0.0017243548,0.0001423057,-0.0023044194,0.0346303545,0.0367438458,-9.7757253647
