time,gInt,aInt,gx,gy,gz,ax,ay,az
142404795,5001,5001,0.0077706748,0.0024535749,0.0003683211,0.0580152944,0.045422785,-9.8151378632
142411975,4999,4999,0.0031316914,0.0013262864,-0.0013525137,0.083113268,0.0349007137,-9.7894458771
142414546,4997,4997,0.0035706444,0.0079680085,0.0024685813,0.0075031389,0.0458040982,-9.7951307297
142426051,5000,5000,0.0018340694,-0.0017680513,-0.0021942405,0.0360144973,0.0218172055,-9.7892284393
142425480,4997,4997,0.0021994878,0.0116757993,0.0020464151,-0.0134159038,-0.0226367004,-9.7796173096
142435659,5004,5004,0.0046400279,-0.0005693504,-0.0017299349,-0.0201166794,-0.0067204623,-9.7948884964
142433852,4992,4992,0.0017682428,0.0089693051,0.0013007498,0.0209829584,-0.0467145555,-9.7798700333
142445470,4991,4991,0.004153036,-0.0008121242,-0.0006351211,-0.0192541182,-0.0529190227,-9.8263463974
142444527,5009,5009,0.0036732927,0.0076498049,-0.0014051266,0.0403230637,-0.0605263561,-9.7700653076
142451995,4996,4996,0.0067883935,0.0029272486,0.0015966004,0.037023358,-0.094666101,-9.7345380783
142451493,5001,5001,0.0003028642,-0.0019297294,7.9891e-05,0.0644062161,-0.0313146785,-9.8460960388
142464725,5002,5002,0.0049487506,0.0123057878,0.0017801269,0.0832957923,-0.0957924947,-9.778881073
142463479,5002,5002,0.0035870736,-0.0040202644,-0.001062391,0.1208481565,-0.0454673693,-9.7748298645
142475392,4985,4985,0.0074154343,0.009776569,-0.0003415785,0.0985576883,0.0173024926,-9.7884588242
142475181,4997,4997,0.004342841,-0.0009992311,-0.0029869378,0.1411384642,-0.0096006207,-9.7708997726
142483328,5004,5004,0.0015166008,0.0089995945,-0.001058868,0.0816722661,0.044097241,-9.7995014191
142484026,4991,4991,0.0104297558,0.0041010831,7.49629e-05,0.0834426358,0.0464895964,-9.7821741104
142495940,5001,5001,-0.0001742433,0.0006543449,-0.003274342,0.0621888638,0.0140817286,-9.8177814484
142494824,4999,4999,0.0049679601,0.0118516311,0.0005096308,0.007305501,0.057370428,-9.802280426
142506861,5001,5001,0.0010949692,-0.0037859974,-0.0014994034,0.0513790324,-0.0101134265,-9.7415075302
142506284,4787,4787,0.0080274493,0.0113559682,0.0011175359,-0.0382323861,0.0187676344,-9.8419160843
142507430,5012,5012,0.0018895215,-0.0040451,-0.0002345585,0.0080190599,-0.0431758985,-9.7590494156
142522757,4981,4981,0.00242616,0.0071791336,0.0009140843,0.0045794542,-0.0138906296,-9.787858963
142526292,4992,4992,0.0046214545,0.0024758549,-5.26412e-05,0.0248243436,-0.0804227293,-9.8287220001
142525226,4993,4993,0.0030204377,0.0057034702,-0.001854094,0.0484988131,-0.0699998811,-9.7209329605
142535115,4997,4997,0.0072934581,0.0034275188,-0.0001482577,0.068033047,-0.0649680793,-9.7992401123
142533819,4990,4990,0.0024127236,-0.0014716458,-0.0030529823,0.1048270836,-0.0550200231,-9.8418149948
142541853,5001,5001,0.0037123132,0.0134714264,0.0008781601,0.0987027138,-0.0756607354,-9.7707767487
142541807,4993,4993,0.0084932726,-0.0048475787,-0.0034200735,0.1153177246,0.0106346747,-9.7978057861
142552082,4995,4995,0.0054058763,0.010975467,0.0001262834,0.0959449783,-0.0279020593,-9.7959079742
142552022,4995,4995,0.0020976656,-0.0007713743,-0.0007284604,0.1017583013,0.014912894,-9.7569265366
142565007,4995,4995,0.0055177365,0.0097989906,-0.0017349664,0.0458281226,0.0727176219,-9.8120937347
142563861,4995,4995,0.0080875736,0.0042774077,0.0004051903,0.080216147,0.011815628,-9.8011112213
142575165,4996,4996,-0.0004800429,0.0020521884,-0.00158662,0.0137598291,0.0582521372,-9.7996377945
142573842,4997,4997,0.0051602186,0.0093834288,0.0002098824,0.0407339185,0.0037772988,-9.7763681412
142581421,4992,4992,0.0025564306,-0.0048500551,-0.0020676276,-0.0291675217,0.0029171344,-9.7959680557
142581555,4998,4998,0.0044409507,0.0125512118,0.0021169975,-0.0105249537,-0.0250624213,-9.7910280228
142595725,4995,4995,0.0034595132,-0.0049527879,-0.0012274453,0.0211204756,-0.0356391557,-9.7633142471
142594318,4991,4991,0.001503981,0.0074573378,0.0010103203,-0.0145997843,-0.0567879304,-9.8604440689
142602453,5000,5000,0.0066956128,0.0050814981,-0.0003361028,0.0429810882,-0.0586355738,-9.7447357178
142601144,4994,4994,0.0009461975,0.0002325805,-0.0015233211,0.06045039,-0.0751075074,-9.7366428375
142617875,4992,4992,0.0059317099,0.0071959957,0.0021308819,0.0893140733,-0.0322399028,-9.8467588425
142618685,4996,4996,0.0009186667,-0.0004387573,-0.0034705952,0.120598644,-0.0892996937,-9.7875747681
142619665,4995,4995,0.0078368979,0.0117740892,-0.0003566953,0.1238502488,-0.0082204137,-9.7847967148
142621339,4996,4996,0.0062324484,-0.0032405208,-0.0018194715,0.0988836288,-0.0312732756,-9.7788305283
142635661,4996,4996,0.0014626249,0.0087509435,-0.0006664519,0.1532034427,-0.0087973522,-9.7853364944
142634610,4995,4995,0.0044482551,0.0026175235,-0.0013400842,0.071125187,0.0286896341,-9.8007736206
142645922,4998,4998,0.0056781634,0.0047576157,-0.0018599514,0.0766363963,0.0273115169,-9.7636566162
142643159,4992,4992,0.0047222129,0.0054476419,0.0005196751,0.0303668678,0.0402917564,-9.8155498505
142654821,4994,4994,0.0018967796,0.0012826731,-0.0022106587,0.0277125649,0.0595693141,-9.7765541077
142653865,4996,4996,0.0059478749,0.0105103701,0.0013919518,0.0203827508,-0.0147719504,-9.765540123
142666663,4996,4996,0.0054147765,-0.0012240962,-0.0009023898,-0.0454078317,-0.0082503697,-9.8115386963
142665667,4994,4994,0.0022419288,0.0106752189,0.0024655003,0.0148994196,-0.0288833734,-9.7697515488
142675311,4998,4998,0.0038380174,-0.0045109526,-0.0013008672,0.0047419569,-0.0419409089,-9.8143968582
142672594,4995,4995,0.0020603861,0.0094880825,-3.12735e-05,-0.000919277,-0.0725802109,-9.7995586395
142679652,4995,4995,0.0081755947,0.0021723618,0.0014491623,0.0654844493,-0.0885670409,-9.6983098984
142695360,5003,5003,0.0027230342,-0.0022990031,-0.000991363,0.054075446,-0.0435995534,-9.8211069107
142695950,4984,4984,0.0053537609,0.0122780344,0.0017402294,0.1015694514,-0.0669780821,-9.8273801804
142694635,4996,4996,0.0010637225,-0.0031631556,-0.0019665996,0.1093973443,-0.0536130667,-9.7493629456
142703598,4994,4994,0.0096438797,0.009370897,0.0014555366,0.0803982317,0.0055465028,-9.7651367188
142702394,4999,4999,0.0052455137,-0.0022778423,-0.0025164094,0.1260284632,-0.0149881775,-9.8093852997
142717762,4996,4996,-0.0003188119,0.0093274685,0.0002016845,0.095951587,0.0214244407,-9.7962751389
142717486,4990,4990,0.0069539296,0.0044646543,-9.40343e-05,0.0555831902,0.0666022301,-9.8057975769
142717977,5001,5001,0.0044734841,0.0026824919,-0.0016262955,0.0806454942,-0.0144206034,-9.7730617523
142722387,4999,4999,0.0050277277,0.0091733458,0.0023440595,0.0106836427,0.087829873,-9.8180742264
142732642,4989,4989,0.0010922193,-0.0014126248,-0.0024377338,0.0405294485,-0.0198735408,-9.7525024414
142731425,4994,4994,0.0063156094,0.012102956,0.0011496517,-0.0184953939,0.0101113971,-9.801115036
142744980,4997,4997,0.004679339,-0.0028226068,-0.0008453004,-0.0200074892,-0.0230986029,-9.7688274384
142745509,4991,4991,0.0032889931,0.0079396507,0.0015614312,0.0014180857,-0.0238029566,-9.7571563721
142755797,5001,5001,0.0034828377,-0.0001841315,0.000596743,0.0055419616,-0.0753344297,-9.8506593704
142753512,4991,4991,0.0043613533,0.0080807768,-0.0023447273,0.0281236693,-0.0439313874,-9.7604084015
142763983,4997,4997,0.0065552271,0.0020044264,0.0011598085,0.0754358694,-0.0884006396,-9.7643270493
142764613,4994,4994,0.0015722882,-0.0009053166,-0.0021641718,0.0524731837,-0.0110559762,-9.8360185623
142773250,4996,4996,0.0035429683,0.0125786513,0.000863636,0.1193643138,-0.0784762651,-9.768037796
142771964,4995,4995,0.0042936751,-0.0042074616,-0.0030710122,0.1148033887,0.0189434625,-9.7995500565
142785706,4995,4995,0.0082583064,0.0108717559,0.0004300664,0.1085721627,-0.0338392556,-9.8007946014
142785192,4994,4994,0.0033864838,-0.00324375,-0.0010697696,0.1224540249,0.0291971564,-9.7830228806
142793076,4995,4995,0.0024529372,0.0086160479,-0.0012246876,0.053768076,0.0201243982,-9.8049545288
142792073,4996,4996,0.0088281529,0.0049303602,-0.0004022277,0.0871782079,0.0346547551,-9.7696647644
142805763,4995,4995,0.0009611977,0.0007225457,-0.0019305689,0.0094141094,0.0131937293,-9.7874555588
142802686,4993,4993,0.004832889,0.0096714338,0.0016155271,0.031630069,0.0384881832,-9.8091278076
142813954,4997,4997,0.0009974524,-0.0040404801,-0.0022598864,0.0114725083,-0.0083184671,-9.7718009949
142825030,4995,4995,0.0051563364,0.0136033576,0.0013560725,-0.0247996673,-0.0098830052,-9.781419754
142826207,5001,5001,0.0042781001,-0.0044222218,-0.0017228418,0.0038997335,-0.0311153904,-9.7580413818
142824701,4987,4987,0.0032774671,0.0072589656,0.0002894343,0.019451499,-0.0780562758,-9.8433876038
142834535,4997,4997,0.004240985,0.0049638851,0.0001440046,0.0079877004,-0.0765530169,-9.8066110611
142834233,4996,4996,0.003716507,0.0018614522,-0.0023057938,0.0829441249,-0.0946496353,-9.7071208954
142840432,4995,4995,0.00638504,0.0026870826,3.7794e-06,0.0431322046,-0.0657908693,-9.7977485657
142845391,4996,4996,0.0029896921,0.0014062233,-0.002874732,0.0958179086,-0.0735587329,-9.8420829773
142865519,4995,4995,0.0048953141,0.0123015409,0.0007298551,0.1225404814,-0.0304101016,-9.7829666138
142863507,4995,4995,0.0064866706,-0.004333837,-0.0016305974,0.0905184448,-0.0096067041,-9.7589921951
142864646,4994,4994,0.0062035825,0.0100643821,0.0008581502,0.1248974204,-0.0092623904,-9.7622823715
142864380,4997,4997,0.0033047874,0.0004113478,-0.0017387107,0.0908916667,0.0395815633,-9.8074960709
142873305,4995,4995,0.0022473673,0.0080882041,-0.0022499165,0.0604383163,0.0536309518,-9.8081436157
