time,gInt,aInt,gx,gy,gz,ax,ay,az
172730001,4998,4998,0.0073509957,0.0113907643,-0.0002530849,-0.0429968201,-0.0168458503,-9.8270702362
172731162,4999,4999,0.0037969234,-0.0011482204,-0.002469986,0.0512846,-0.0850461498,-9.7779054642
172738935,4993,4993,0.0051834933,0.0083270455,6.52043e-05,0.0357242599,-0.036344178,-9.7942171097
172739983,4997,4997,0.0067784283,0.0007871726,-0.0017043476,0.0615992211,-0.025845401,-9.8511018753
172744466,4995,4995,0.0015684158,0.0074649341,5.06692e-05,0.0931041464,-0.0514925979,-9.7767934799
172750936,4996,4996,0.0116631724,0.004333213,-0.0004099086,0.0655824319,0.0502381846,-9.8147554398
172758705,4995,4995,0.0038949931,0.0036582141,-0.0014513854,0.1228047237,-0.002839522,-9.7808256149
172760124,4996,4996,0.0055471207,0.0088485433,0.0014304343,0.053135369,0.0899665728,-9.8309726715
172771611,4997,4997,0.0061009191,0.0011089079,-0.0023785762,0.0916772857,0.0551372394,-9.8351631165
172772795,4995,4995,0.0052658203,0.0128546041,0.0016750685,-0.0027685219,0.0570221804,-9.7690515518
172774678,4995,4995,0.0059970766,-0.0012488951,-0.0013676028,-0.0050886529,0.0808126256,-9.8232002258
172781301,4996,4996,0.0023812524,0.0098626111,0.0016674605,-0.0021582206,0.0398276672,-9.773850441
172789491,4996,4996,0.0065473379,0.0048456728,0.0006096205,-0.0468436331,0.0373200625,-9.8392591476
172791864,4995,4995,0.0012015151,0.0070874258,6.41898e-05,-0.0397572964,-0.0147967627,-9.7588539124
172792688,4996,4996,0.0073114648,0.0054762382,0.0008166732,-0.0295378007,0.0060018157,-9.7804174423
172800987,5002,5002,0.0014422801,-0.0002327563,-0.0030025356,0.0095328521,-0.039441172,-9.8769922256
172811206,4991,4991,0.0083912127,0.014354826,0.0009942212,-0.0388054959,-0.0369298533,-9.7739057541
172812422,4996,4996,0.0041772313,-0.0049312473,-0.0021731162,0.0808973312,-0.0661367178,-9.7935447693
172812895,4992,4992,0.0056566475,0.0107768923,0.0014599056,-0.010379849,-0.0076507227,-9.8130149841
172820420,4996,4996,0.0055822986,0.0028014036,-0.0007734183,0.1193531081,-0.0778514072,-9.8043050766
172828886,4998,4998,0.0043451916,0.0040038549,-0.0014577346,0.0801855549,0.004625068,-9.7786741257
172829930,4998,4998,0.0097489832,0.0085273674,-0.0001978179,0.0757711753,0.0414529368,-9.8237876892
172839318,4994,4994,0.0030232754,0.0002247168,-0.001527141,0.1326526105,0.0436107926,-9.7653245926
172850760,4995,4995,0.0053527271,-0.000946606,-0.0020706558,0.1009849384,0.0034241257,-9.818482399
172860118,4997,4997,0.0065059555,0.012823659,0.0008682769,-0.0452648103,0.0874806419,-9.7859792709
172858654,4994,4994,0.0082063712,-0.0005591608,-0.0002305952,0.0478972085,0.038853582,-9.8189945221
172871842,4999,4999,0.0021268059,0.009392173,0.0015794024,-0.0680286661,0.0437573381,-9.8124475479
172870982,4993,4993,0.0064160316,0.0081568724,0.0017463632,-0.0441045091,-0.008515073,-9.8170890808
172880663,5001,5001,0.0017991203,0.0011478056,-0.0021581375,-0.0698981732,-0.0050046998,-9.7795600891
172880569,4990,4990,0.0076829339,0.0075052795,0.002305276,-0.0293227974,-0.0399359278,-9.8316059113
172890838,4996,4996,0.001120163,-0.000779921,-0.0018593895,0.0001765519,-0.0233806334,-9.8318948746
172889965,4996,4996,0.0087918406,0.0125322249,0.0004581205,0.0223306734,-0.0375580713,-9.7667179108
172891189,4998,4998,0.0045890938,-0.0045061139,-0.0016779591,0.0816463903,-0.0469231009,-9.8384819031
172891275,5005,5005,0.0070412336,0.0127828484,0.0001000848,0.0284461044,-0.0046203579,-9.8395462036
172899066,4987,4987,0.0078347819,0.0016545512,-0.0006416496,0.1490193605,-0.0380112901,-9.7938957214
172909017,4994,4994,0.0041532181,0.0053310129,-0.0014291155,0.0367577076,0.0804536492,-9.7877044678
172910315,4998,4998,0.0079610283,0.0091064079,0.0017729695,0.1085803583,0.0102393096,-9.8031539917
172912368,4995,4995,0.0025787672,4.60038e-05,-0.0011854137,0.0829908401,0.0631598681,-9.8142261505
172921314,4996,4996,0.0094520021,0.0148895131,0.0010850603,0.0039226133,0.0958209112,-9.8551521301
172929383,4993,4993,0.0041365232,-0.0048283404,-0.0006748396,0.0611169301,0.0340657867,-9.7650823593
172930276,4996,4996,0.0062809326,0.0159256496,0.000256272,-0.0652762353,0.0847331285,-9.8084869385
172934230,4996,4996,0.0058350614,-0.0020465851,-1.37758e-05,0.0405133814,-0.0139967287,-9.7679519653
172941801,5000,5000,0.0016399057,0.0091240546,-0.0002323898,-0.1099748388,0.057624571,-9.8552732468
172949728,4991,4991,0.0059728464,0.0074888566,2.19428e-05,-0.0196241178,-0.034766525,-9.7823143005
172961973,4999,4999,0.003408323,-0.0009705593,-0.0014356204,-0.0431785658,0.0043251291,-9.7680978775
172961807,5001,5001,0.0067230058,0.0115854163,0.0012737289,-0.001413028,-0.073244296,-9.8836679459
172962972,4989,4989,0.0032414575,-0.002224629,-0.0022617993,-0.0158446245,-0.0277471617,-9.7475910187
172962547,4995,4995,0.0060506985,0.0091081131,9.82673e-05,0.040187709,-0.0476626009,-9.8131914139
172969167,4998,4998,0.0060515567,-0.0033242293,-0.0013617806,0.0834038407,-0.0291513577,-9.8271303177
172980274,4995,4995,0.0057160975,0.0111901322,-0.0009306151,0.0680655316,-0.0319638662,-9.8102655411
172981214,4994,4994,0.009230596,0.0012497186,-0.000820243,0.1051827371,0.0255814642,-9.8228292465
172988587,4997,4997,0.0042513353,0.0061329189,-0.0009814996,0.0675415769,0.0211988315,-9.7942256927
172990149,4998,4998,0.0074471179,0.008346593,0.0020190438,0.114310585,0.0327488929,-9.8166799545
172990964,4993,4993,0.0027455164,-0.0002374028,-0.0020006064,0.027114369,0.0619425699,-9.8053855896
173001193,4998,4998,0.007527391,0.0123855341,0.0012399429,0.0587901212,0.0642489642,-9.8369379044
173010492,4996,4996,0.0038069165,-0.0024969408,-0.0009340901,-0.0069922009,0.0507221967,-9.7877635956
173019901,4993,4993,0.0058492608,0.0131437834,0.0010920108,-0.0123968041,0.0532799102,-9.7982254028
173018971,5002,5002,0.006251228,0.0004543401,0.0013494283,-0.022788154,0.029848,-9.8113155365
173020233,4991,4991,0.001966099,0.0092534292,-0.0008175757,-0.0712652802,0.0163251851,-9.8047676086
173040678,4992,4992,0.0057496238,0.0049647051,0.0024776228,-0.035549432,-0.0378927216,-9.7926139832
173040598,4998,4998,0.0038806687,-0.0005958357,-0.0018200839,-0.0517270379,-0.0152099365,-9.8017549515
173040995,4996,4996,0.0058833407,0.0129653485,0.0003188445,0.0009322932,-0.0607190244,-9.8315563202
173042291,4998,4998,0.0049007754,-0.0033268267,-0.0022374431,0.0248687491,-0.0419054776,-9.7464561462
173059311,4991,4991,0.005029174,0.0107266465,-0.0006874902,0.0273700953,-0.0502940565,-9.8152217865
173061035,5001,5001,0.0075086593,-0.0009659445,-0.0020368185,0.0920647383,-0.0336262099,-9.8028326035
173060061,4993,4993,0.0051900689,0.0101270759,-0.0001894068,0.0919324011,0.0027741527,-9.8099308014
173061413,5001,5001,0.0091369897,0.0030591779,0.0005510986,0.1001046151,0.0411443077,-9.8000965118
173060934,4991,4991,0.003998769,0.004335037,-0.0013650977,0.0848464593,0.0406509861,-9.763425827
173070655,4996,4996,0.0077061709,0.0117020085,0.0011003542,0.0682894886,0.0767162591,-9.8547077179
173079185,5005,5005,0.005896023,-0.0007650209,-0.0016546117,0.0470278151,0.068220824,-9.8130722046
173080413,4987,4987,0.0042697382,0.0140081272,0.0010307741,0.0209336411,0.0462205298,-9.8122844696
173082750,4995,4995,0.0032630917,-0.0014180775,0.0001656677,-0.0208619852,0.0694192573,-9.7811985016
173090707,4996,4996,0.0038191602,0.0123755997,-0.0005840827,-0.0180748906,0.0533296578,-9.7958478928
173099085,4997,4997,0.0074669737,0.0018688664,-0.0002749668,-0.0572956465,0.0343351215,-9.8232822418
173099982,4995,4995,-0.0010156851,0.0060790624,-0.0014868793,-0.0432526246,0.0122177526,-9.795586586
173102021,5032,5032,0.0062128617,0.005473204,0.0013080762,-0.0104296803,-0.045766443,-9.8131093979
173110920,4957,4957,0.0038955261,0.0013159288,-0.0028345496,-0.0348042436,-0.0233276878,-9.8159751892
173122979,4999,4999,0.0044061467,-0.0064436877,-0.0024205074,0.0449786447,-0.0257248897,-9.8148927689
173128861,4994,4994,0.0050278455,0.0135297636,-0.0013406605,0.0745296553,-0.0700893849,-9.841173172
173141758,4997,4997,0.0067202328,0.001090692,-0.0016748675,0.0920062289,-0.0171669312,-9.7863121033
173141857,4994,4994,0.0043622884,0.0066761253,-0.0015697828,0.057397116,0.0286580492,-9.8360233307
173144171,5000,5000,0.0077343401,0.0063386229,0.0003538874,0.1197540984,0.0174134411,-9.7982521057
173149782,4992,4992,0.0001131482,0.0030491878,-0.0032984589,0.0611711629,0.054627914,-9.8301668167
173171566,4998,4998,0.0104639465,0.0137538807,-0.0004024885,0.0784999281,0.0706392378,-9.8345079422
173170609,4993,4993,0.0039532264,-0.0015658385,-0.0025659727,0.0254350528,0.062410038,-9.776930809
173171401,4995,4995,0.0051359599,0.0141500272,0.0011177411,0.0004819239,0.08944612,-9.8322505951
173171074,4997,4997,0.004970504,-0.0030253425,0.0005729281,-0.0461855866,0.0068593002,-9.7754659653
173181037,4995,4995,0.0039167879,0.0112101827,-0.0001490995,-0.0283764228,0.0724664032,-9.8241577148
173180124,4996,4996,0.0062582847,0.0041271788,0.0001449224,-0.0617091544,-0.0285471752,-9.7880735397
173182925,4997,4997,0.0003028453,0.0030327253,-0.001225211,-0.046707131,0.0022214791,-9.7778549194
173189664,4995,4995,0.0057567437,0.0092398105,0.001647923,-0.0106359981,-0.0816896036,-9.8456058502
173191126,4997,4997,0.0059004501,-0.0002477933,-0.0013238272,-0.0217931625,-0.025962621,-9.7703313828
173191598,4994,4994,0.0054514622,0.0105015934,0.0005183151,0.0569384359,-0.0853178054,-9.7949094772
173211227,4997,4997,0.0068075801,-0.0020963659,-0.0020110791,0.0302137658,-0.0040270356,-9.8133506775
173210281,4996,4996,0.0037390396,0.0118340096,-0.0009064539,0.102282919,-0.0683416799,-9.8110494614
173230661,4995,4995,0.0099481866,-0.0003312294,-0.0007497359,0.0805049166,0.045346424,-9.797129631
173229650,4996,4996,0.0057175243,0.0058709169,-0.0012055015,0.0729488283,0.0117419371,-9.8421945572
173228405,4995,4995,0.0064717615,0.0071426984,0.001645953,0.1183666885,0.0298202801,-9.7701931
173229798,4996,4996,0.0015075689,0.0026830903,-0.0017258084,0.0079182722,0.1066542268,-9.8459148407
173230794,5003,5003,0.0100790877,0.0123602282,0.0008363175,0.1052426025,0.028897889,-9.7933101654
