time,gInt,aInt,gx,gy,gz,ax,ay,az
1020560790,4993,4993,0.0060415049,0.0126648033,0.001501593,0.1093597189,0.0956517458,-9.7496623993
1020559986,4998,4998,0.0062653483,-0.0001034461,-0.0011436199,0.0768407136,0.074501425,-9.8098907471
1020569772,4997,4997,0.0011166658,0.0121455872,-0.0007556935,0.0475839786,0.0451232269,-9.8285694122
1020567486,4993,4993,0.0056503089,0.0025946882,0.0004148893,0.0006187985,0.0773981065,-9.7912311554
1020578341,4996,4996,0.0021266688,0.0020180228,-0.0002442917,0.0069971127,-0.0084625687,-9.7745094299
1020578471,4995,4995,0.0067993924,0.0099244881,0.0013709492,-0.0413655564,-0.0071345009,-9.7952919006
1020581840,4996,4996,0.000608895,0.0016030325,-0.0011552169,-0.0474017225,-0.0748511851,-9.7487449646
1020589169,4995,4995,0.0025680817,0.0076610455,0.0017959439,-0.0575252771,-0.0701970458,-9.7839689255
1020590079,4996,4996,0.0030647251,-0.0021018223,-0.0023893092,-0.0410155021,-0.0890643597,-9.8536643982
1020598040,4995,4995,0.0045272964,0.0116659179,7.28312e-05,0.0199699476,-0.1167856082,-9.754740715
1020597391,4995,4995,0.0052240803,-0.0022305686,-0.0002643984,0.0219866596,-0.0582033321,-9.7318735123
1020602369,4995,4995,0.0017667918,0.005363083,-0.0020488943,0.0409105532,-0.0829756707,-9.7761831284
1020607968,4996,4996,0.0079985904,0.0058340565,-0.0009068879,0.1048872992,-0.0332354158,-9.8018064499
1020618825,4995,4995,0.0042857733,-0.000743426,-0.0033733461,0.1035531759,0.0330153368,-9.830581665
1020619889,4995,4995,0.0059556868,0.0122598018,0.0004354883,0.1336948574,0.0042192903,-9.7610406876
1020630263,4993,4993,0.0020816878,-0.0027848661,-0.0022967611,0.1169327721,0.0698350817,-9.7238960266
1020631491,4998,4998,0.0076657133,0.0111491345,0.0003806512,0.0900445506,0.0975347459,-9.7941417694
1020639465,4996,4996,0.0033078075,-0.0001926158,-0.0008538892,0.083566688,0.075058654,-9.8018426895
1020641189,4994,4994,-0.0002558102,0.0088967439,0.000376219,0.005275887,0.0722352266,-9.816619873
1020648104,4996,4996,0.0056724981,0.0025530211,0.0018425937,0.0290990118,0.0062174555,-9.7811985016
1020650077,4994,4994,0.0011979773,0.0004966953,-0.0013504385,-0.0389022417,-0.006027394,-9.7750549316
1020652860,4997,4997,0.0055097975,0.0117412666,0.0027700693,-0.0575853623,-0.0169594996,-9.7725200653
1020658443,4995,4995,-0.0014808917,-0.0023299789,-8.39588e-05,-0.0455313176,-0.0882208496,-9.764749527
1020666844,4995,4995,0.0036832627,0.0089977309,0.0012634926,-0.0873144269,-0.0550765172,-9.8397626877
1020691792,4998,4998,0.0053705052,-0.0008917117,-0.0016404563,0.0051552337,-0.1303494275,-9.8011684418
1020691072,4992,4992,0.0024286949,0.010267498,-0.0012403621,0.0182439964,-0.0822129473,-9.7492685318
1020692173,4997,4997,0.0049663587,-0.0004411181,-0.0010309487,0.0412516817,-0.0947686359,-9.7544136047
1020691713,4995,4995,0.0038642334,0.0032969937,-0.0026756264,0.0868382156,-0.0346636139,-9.7878284454
1020692409,4998,4998,0.0090256277,0.006305723,-0.0002152128,0.1112980098,-0.0058982694,-9.8302459717
1020696761,4994,4994,0.0030463005,-0.0009084406,-0.0031697899,0.1270030141,0.0420727246,-9.7890892029
1020709577,4996,4996,0.0036990242,0.0113945324,0.0004203124,0.1258931607,0.030594429,-9.7450180054
1020708777,4992,4992,0.0049590473,-0.0034061375,-0.0010987837,0.0950727835,0.0860133767,-9.7446603775
1020719889,4995,4995,0.0065402021,0.011405563,0.0004582162,0.066637218,0.0778424889,-9.832159996
1020718837,4996,4996,0.0026211019,7.61979e-05,0.0004426197,0.0427720323,0.0626998395,-9.8075218201
1020729672,4996,4996,0.0005871207,0.0072407937,-0.0003240818,-0.0114623634,0.0599729568,-9.7699422836
1020728222,4994,4994,0.0069658379,0.0029024379,0.0019759464,0.0034649395,0.02268718,-9.7633838654
1020737915,4996,4996,0.0019495197,0.0012984248,-0.0015977874,-0.050054457,-0.0254025348,-9.8041620255
1020738311,4993,4993,0.0026884447,0.0131272878,0.0019177521,-0.0480097085,-0.0520007573,-9.7785511017
1020739298,4999,4999,2.98995e-05,-0.0048120129,-0.003013609,-0.0702676997,-0.0688205957,-9.7738552094
1020748296,4995,4995,0.0065020584,0.0101326164,0.0015763631,-0.0525129996,-0.0850569233,-9.8121604919
1020749520,4995,4995,0.0046671499,-8.1354e-06,-0.0023078024,0.0090590632,-0.1022999659,-9.7818660736
1020757882,4995,4995,0.0027491779,0.0075610196,-0.0011208449,0.0233099237,-0.0737270638,-9.7421207428
1020757153,4996,4996,0.006944437,0.0012466838,-1.49616e-05,0.0697342753,-0.0814397708,-9.7574825287
1020769221,4995,4995,0.0047379914,0.0013291582,-0.002678866,0.1020957604,-0.039918337,-9.7942380905
1020769675,5002,5002,0.0066190297,0.0079368521,8.53887e-05,0.1170056835,0.0119674085,-9.8383169174
1020777523,4988,4988,0.0027160849,-0.0037373917,-0.0027548827,0.1284344643,0.0458447896,-9.763086319
1020779776,4993,4993,0.006075955,0.0123349689,0.0005529047,0.0957563892,0.0512345396,-9.7503423691
1020787557,4998,4998,0.0078946538,-0.0037437808,-0.0016317104,0.0893253833,0.1037866324,-9.771065712
1020788254,4998,4998,0.0035075208,0.0119099962,-0.0013014202,0.0630917028,0.0401489884,-9.8038768768
1020793012,4993,4993,0.0021237086,0.0030847427,0.000115168,0.008227272,0.0746750236,-9.7998762131
1020798398,4995,4995,0.0013667707,0.0058802105,0.0004463144,0.0045966431,0.0445147753,-9.7866744995
1020808203,4997,4997,0.0083314022,0.0059476374,0.0020796121,-0.0148214009,0.0056088641,-9.7730703354
1020808872,4995,4995,0.0013018454,0.0030898345,-0.0002171336,-0.0455631725,0.007207918,-9.7935571671
1020819050,4994,4994,0.0028401914,0.0113001624,0.0011123307,-0.0204496793,-0.0814095587,-9.7599201202
1020820295,4998,4998,0.0043745004,-0.005369599,-0.0007411847,-0.0641629547,-0.0578248315,-9.788901329
1020827418,4993,4993,0.0055773114,0.0112852966,0.0004511513,-0.019525066,-0.1221296191,-9.8291692734
1020839601,4998,4998,0.004357113,-0.0012865221,-0.0006387818,0.0453089587,-0.0749646425,-9.7268152237
1020838664,4993,4993,0.0005123642,0.0048640734,-0.0012036718,0.0213985611,-0.0706018284,-9.766248703
1020848651,4997,4997,0.0095431833,0.0035497569,0.0006755592,0.077735275,-0.0432236977,-9.7868080139
1020848083,4992,4992,0.0062954589,0.000625665,-0.0026069225,0.1202296391,-0.0045502605,-9.800819397
1020849383,4997,4997,0.0062295659,0.0105515821,0.0012741539,0.1150040999,0.0576184914,-9.8324279785
1020857322,4995,4995,0.0017882856,-0.0028861777,-0.0032464918,0.123287119,0.0136983814,-9.7476797104
1020859710,4995,4995,0.0085469717,0.010711899,0.0007342866,0.1311209649,0.0952421352,-9.7576684952
1020861433,4996,4996,0.0069295042,-0.0022799773,-0.0010735382,0.0794177949,0.071197547,-9.8231372833
1020869659,4995,4995,-2.70905e-05,0.0112348031,0.0013575971,0.0421708636,0.0676681176,-9.8068304062
1020877948,4997,4997,0.0040044119,0.0033279702,0.0006077692,-0.0192693248,0.0615225621,-9.7834129333
1020880038,4994,4994,0.0033461289,0.0018410936,-0.0003399035,-0.0117745409,-0.0029131651,-9.7528390884
1020896923,4996,4996,0.0078504765,0.009504484,0.0022484828,-0.0495121703,0.0024024057,-9.7954483032
1020896830,4995,4995,-0.0022466106,0.0009255779,-0.0011130504,-0.0652232841,-0.0523905344,-9.7653799057
1020897688,4994,4994,0.0041203685,0.0091120927,0.0033967602,-0.0533100441,-0.0738030002,-9.7861442566
1020898489,4996,4996,0.0050775702,-0.0025605639,-0.0017612751,-0.0603671521,-0.0916810706,-9.8173122406
1020907860,4995,4995,0.0040676096,0.0128118144,1.14576e-05,-0.0049196859,-0.1132849231,-9.7930965424
1020909172,4997,4997,0.0040781465,-0.0010460138,-0.0003461192,0.0197847076,-0.0837213248,-9.7220211029
1020914268,4995,4995,0.0025594565,0.0049854033,-0.0011852524,0.0605827756,-0.0591681488,-9.7878713608
1020916389,4996,4996,0.0097337496,0.0062575121,0.0007059624,0.0799761638,-0.040455278,-9.7910165787
1020928279,4995,4995,0.0040885652,-0.0004741622,-0.0029644414,0.1204730272,0.0114177046,-9.7953100204
1020929157,4997,4997,0.002690821,0.0099356044,0.0007353455,0.0783971027,0.0382150784,-9.8160867691
1020932946,4994,4994,0.0022293704,-0.0018811993,-0.002730557,0.1203222573,0.0479120463,-9.7498092651
1020938335,4995,4995,0.0083891004,0.0109483488,0.001758254,0.0837734044,0.1130863056,-9.7616529465
1020947687,4992,4992,0.0049918196,-3.9013e-05,0.0003216718,0.0673838407,0.051161211,-9.8002061844
1020949125,4998,4998,-0.002181706,0.0075448966,0.0006108076,0.0090142395,0.0642460212,-9.7956085205
1020957824,4995,4995,0.006386654,0.0045193885,0.0014605505,0.0010429152,0.0441268198,-9.7720441818
1020958658,4994,4994,0.0032051622,0.0025848851,-0.000205144,-0.0149354758,0.0017532846,-9.7885818481
1020969090,4998,4998,0.0068862848,0.0120473672,0.0021616546,-0.0644502267,0.0015113691,-9.7782068253
1020970092,4995,4995,-0.0024108554,-0.0017826259,-0.0011486806,-0.042067524,-0.1000123993,-9.7388086319
1020977898,4994,4994,0.0040873569,0.0090225935,0.0019808095,-0.0731228516,-0.0456322953,-9.8200035095
1020980731,4995,4995,0.0073140683,-0.0009042502,-0.0017775304,-0.0204469021,-0.1108441278,-9.8146333694
1020982482,4996,4996,0.0022444455,0.0082617234,1.4448e-05,0.0283814855,-0.0963819697,-9.7587156296
