time,gInt,aInt,gx,gy,gz,ax,ay,az
294679148,4994,4994,0.0040198471,0.0136378305,0.0009731686,0.0494195893,0.0476030223,-9.7764530182
294677961,4995,4995,0.0089155789,-0.0030722807,-0.0021363432,0.0505045764,0.0989388078,-9.7867774963
294687316,4995,4995,0.0043113464,0.0105480999,-0.000307736,0.0302361809,0.0713251978,-9.8114643097
294687792,4997,4997,0.0030840228,0.0012396609,-4.29513e-05,-0.0117280344,0.1017902866,-9.7978744507
294688154,4999,4999,0.0027022704,0.0075501073,-0.0018607246,-0.0129289776,0.0129603511,-9.7531929016
294695903,4993,4993,0.0081021227,0.0063411654,0.0004412841,-0.0503487065,0.0641203597,-9.7703666687
294696966,4994,4994,0.000802333,-0.0001284884,-0.002608492,-0.0171155073,-0.0017963067,-9.8036546707
294709418,4995,4995,0.002621704,0.0092410576,0.0003930396,-0.0214196872,-0.0004204932,-9.7705783844
294713622,4995,4995,0.004538679,-0.0022687111,-0.0028676244,-0.0184606127,-0.0350961946,-9.8198423386
294715877,4997,4997,0.0069957315,0.0119389948,0.0003136393,0.0547550395,-0.039693363,-9.7555856705
294720540,4994,4994,0.0065960079,-0.0037020848,-0.0021521759,0.0382899605,-0.0124023743,-9.7872219086
294727262,4995,4995,0.0018924712,0.0074126478,-0.0014973833,0.099356316,-0.0115702404,-9.7893505096
294728408,4995,4995,0.0061736209,0.004835791,0.000644654,0.0797306374,-0.0088403532,-9.7827377319
294735263,4998,4998,0.0051570549,0.0013723128,-0.002427876,0.1115748137,0.0523494929,-9.7787904739
294738307,4993,4993,0.0080357864,0.0088552516,0.0023015582,0.090692319,0.0343494527,-9.8347568512
294746380,4996,4996,-0.000313557,-0.0018613657,-0.0004829769,0.0911645368,0.0624660701,-9.7635641098
294747041,4995,4995,0.0085281935,0.0117769111,0.0008664138,0.0561554916,0.0666356981,-9.7847013474
294756281,4996,4996,0.0056680497,-0.0044087721,-0.0009707071,0.0135763455,0.0643709153,-9.8168172836
294757443,4995,4995,0.0001056446,0.0123897521,0.0009890517,-0.0103032766,0.088026233,-9.79575634
294766469,4996,4996,0.0035072959,0.0005374695,0.0001328173,-0.0276675075,0.0400822759,-9.7594175339
294765805,4995,4995,0.0039396579,0.0034850508,-0.0008371566,-0.0196406469,0.0468544029,-9.7756481171
294768043,4997,4997,0.005568617,0.0096096778,0.0011625241,-0.0285134166,0.0178925041,-9.7805318832
294778109,4994,4994,-0.0015687072,-0.0026822346,-0.0008539959,-0.0163451694,-0.0198426656,-9.7901926041
294785664,4998,4998,0.0075952294,0.0121954968,0.0017830071,-0.0302640181,0.0067611933,-9.8257837296
294786926,4995,4995,0.0068612532,-0.002702649,-0.0020709594,0.0536935292,-0.0583812296,-9.738155365
294789109,4994,4994,0.0043208911,0.0097391997,0.0008177595,0.0280018989,-0.0009720553,-9.7810945511
294797024,4995,4995,0.0039562946,-0.001954675,-0.0026817268,0.0829323754,-0.0167455077,-9.7998952866
294803147,4997,4997,0.001440419,0.007019538,-0.002097642,0.0820349529,-0.0058882278,-9.7891044617
294807410,4995,4995,0.0087364111,0.0061973049,0.0001885804,0.0942942947,0.0393255837,-9.803519249
294816500,4995,4995,0.0017583444,0.0006669392,-0.0024269128,0.099430047,0.0407111309,-9.7781105042
294818522,4997,4997,0.0054293564,0.01127923,0.0005491723,0.1077922508,0.056329973,-9.7548007965
294827193,4996,4996,0.0038749829,-0.0023138975,-0.0016634964,0.0733151659,0.0839239955,-9.8058738708
294828587,5002,5002,0.007973318,0.0107886204,0.0006575348,0.0153136579,0.0725978166,-9.8056840897
294837457,4989,4989,0.0023674094,-0.0019175197,-0.0015188692,0.0079718139,0.0615454055,-9.8170537949
294838193,4994,4994,0.0004364626,0.0101781078,-0.0004813742,-0.0105713019,0.0348781236,-9.7602729797
294846746,4991,4991,0.0082583549,0.0036594546,0.0001951574,-0.0270658173,0.0370978527,-9.7495450974
294847495,5000,5000,0.0016040467,0.0033989327,-0.0024835106,-0.0401819423,0.0284050237,-9.8011064529
294854756,4996,4996,0.002399836,0.0062674293,0.0009358425,-0.0136491051,-0.0182825811,-9.780040741
294865847,4968,4968,0.0058255154,0.012862239,0.0007866382,0.0256598536,-0.0547189303,-9.7557010651
294875698,5019,5019,0.0059701717,-0.0060079121,-0.003405194,0.054318428,-0.0258701276,-9.7113409042
294874522,5002,5002,0.004326554,0.0090121403,0.0002338584,0.0629216954,0.0309841223,-9.8210144043
294897562,4993,4993,0.0045724246,0.0012939516,-0.0011287386,0.086706914,-0.0288603101,-9.7936563492
294896621,4994,4994,0.0040493757,0.0063607087,-0.0008890794,0.0985838175,0.0441606492,-9.7825813293
294897945,5004,5004,0.0098888949,0.0058496585,0.0009769679,0.0948009416,0.0379164219,-9.7896556854
294896680,5005,5005,-0.0006179398,-8.1477e-06,-0.0019677649,0.103737615,0.0694816709,-9.7657794952
294908244,4987,4987,0.0048142839,0.0112525187,0.0016904694,0.0653842837,0.0915191919,-9.7982263565
294907958,4999,4999,0.0068282606,-0.0021779432,-0.0020662411,0.0521198735,0.0859257206,-9.779047966
294908500,4995,4995,0.0018870297,0.0117298374,0.0004374367,-0.019558046,0.0561278909,-9.8048439026
294916009,4999,4999,0.0049605677,-0.0005360908,-0.0016995339,-0.0020791097,0.0574796237,-9.7838430405
294917035,4997,4997,0.0053212661,0.006486651,-0.0001115541,-0.0066652279,0.048475761,-9.7504167557
294927617,5000,5000,0.0070519755,0.0059295814,0.0016361178,-0.0401000902,0.0326077268,-9.798119545
294927846,4997,4997,-0.0005350111,0.0008306001,-0.0030744344,-0.0157234687,0.0012880419,-9.767660141
294934904,4994,4994,0.0061928066,0.0085401731,0.0015090668,-0.0036399942,-0.0183195826,-9.8120107651
294935895,5001,5001,0.0035352244,-0.0012131446,-0.0028182876,-0.0049000238,-0.0281043276,-9.816942215
294946746,5009,5009,0.0065395879,0.0110099288,8.50714e-05,0.0491174608,-0.0279730503,-9.7417421341
294946497,4990,4990,0.0042076809,-0.0056944457,-0.0022841333,0.0849942565,-0.0087926779,-9.808306694
294955365,5005,5005,0.0028272422,0.0106328698,-0.0011884124,0.0859979317,-0.030652523,-9.7767477036
294956418,4989,4989,0.0062987031,0.002402402,-0.0011434136,0.1060165912,0.0164455529,-9.7571401596
294958427,5000,5000,0.0058200182,0.0029114862,-0.0008569448,0.0712491274,0.04536172,-9.8311538696
294969497,5005,5005,0.004275539,0.0079718735,0.0011961987,0.1086240187,0.030617509,-9.7797584534
294975061,4991,4991,0.0030708963,0.0013578817,-0.0031615272,0.0687242076,0.1032833457,-9.7790145874
294978645,4997,4997,0.0074091847,0.0106710223,0.000854811,0.0454702899,0.059955433,-9.7593955994
294988203,5000,5000,0.0033968911,-0.0021898998,-0.0012345379,-0.0089718364,0.081316784,-9.8134689331
294987245,4993,4993,0.00288734,0.0109391659,-0.000773153,-0.0140786646,0.0523410626,-9.8051843643
294991193,4997,4997,0.0065633426,-0.0005453872,0.0010226839,-0.0408557281,0.047310479,-9.7776279449
294996459,5001,5001,0.0030276515,0.0081830639,-0.000503948,-0.0443329141,0.0204749387,-9.7907743454
295006339,4994,4994,0.0037415903,0.0046202713,0.0007693495,-0.0199169088,-0.0189165026,-9.7556295395
295007447,5001,5001,0.0006426208,-0.001773261,-0.0017436176,-0.0045031272,-0.0383697934,-9.8217687607
295014973,4999,4999,0.0075896787,0.013867313,0.0020220685,-0.008684176,-0.0395552628,-9.8100328445
295017314,5013,5013,0.0027165038,-0.0055265324,-0.0024131311,0.0441444032,-0.0306083821,-9.7353878021
295025772,4979,4979,0.0045953565,0.0089529892,-0.0002789865,0.0520653836,0.009769748,-9.7980012894
295026871,5004,5004,0.0049326159,-0.0024412454,-0.0017800719,0.0848764107,-0.0297998544,-9.7851009369
295029617,5001,5001,0.0033837475,0.0091887647,-0.0018596774,0.1148010343,0.0326183513,-9.78632164
295043257,4992,4992,0.0087707648,0.0036434194,0.0004760669,0.0694014132,0.0298205186,-9.809504509
295042892,4997,4997,-0.0006166642,0.0019350017,-0.0019527104,0.120040074,0.0252756402,-9.7703514099
295048638,5000,5000,0.00631036,0.0111247133,0.0016563421,0.0484385304,0.0716862753,-9.759645462
295054938,4996,4996,0.0052911509,-0.0033504227,-0.0019605746,0.0723108798,0.0699014589,-9.7788486481
295066692,5003,5003,0.0037750734,0.0126837697,0.0012517268,-0.0150788976,0.0759983212,-9.8206787109
295066819,5000,5000,0.0016738435,-0.0019578375,-0.0005732817,-0.0034671389,0.0449419096,-9.7787179947
295067948,4997,4997,0.0038927777,0.0080785202,-0.0010099423,-0.033581052,0.03119977,-9.7537345886
295077952,4996,4996,0.0070986324,0.0022556521,-0.0004967753,-0.0432078764,0.0446563512,-9.7742300034
295078370,5001,5001,-0.0019568733,0.003054599,-0.0014778289,-0.0178105775,-0.0265363269,-9.7780284882
295084642,4994,4994,0.0029371094,0.0053817183,0.0008481098,-0.0393013656,0.0143159553,-9.8150339127
295088904,5003,5003,0.0042518736,-0.0010261877,-0.0032456599,0.0137655083,-0.0650525689,-9.7959251404
295097395,4999,4999,0.0079821497,0.0095861601,0.0012055188,0.0397361219,-0.0256242026,-9.7575321198
295108391,4992,4992,0.0030400886,-0.003617197,-0.0018802262,0.0514068268,-0.0222073179,-9.7872133255
295107679,5006,5006,0.0041643293,0.0098514324,0.0009594804,0.072885707,-0.0077011045,-9.8074436188
295114029,4994,4994,0.0062660831,0.0019900538,-0.0010056638,0.0711711198,0.0070313225,-9.7879085541
295113027,4997,4997,0.0047865682,0.0032939438,-0.0012322196,0.0992563963,0.0307160765,-9.7707271576
295126571,5000,5000,0.0060761422,0.0066716666,0.0004960632,0.0837012902,0.0561843552,-9.8266572952
295127524,4995,4995,-0.0010405362,0.0015160013,-0.0020483288,0.0822614208,0.0686486736,-9.7535133362
295139023,5001,5001,0.0106180524,0.0106784664,0.0020356956,0.0360707715,0.1170150563,-9.7896671295
295138496,4992,4992,0.0017142904,-0.0032348861,-0.0006281974,0.0132483076,0.0816664174,-9.8116340637
295142844,5008,5008,0.0007606074,0.0135807665,0.000852523,-0.0163109489,0.0995577201,-9.7735414505
295142459,4991,4991,0.0056527117,-0.0018354098,-0.0006609681,0.004403648,0.0374189951,-9.7674283981
295156528,5001,5001,0.0059247096,0.008829264,0.0001902451,-0.0511852764,0.0547104627,-9.7814445496
295156888,4996,4996,0.0058429278,0.0018906149,4.06177e-05,-0.0167032965,0.001786254,-9.7911577225
295159008,5004,5004,-0.0008630217,0.001263383,-0.0025121358,-0.0192172788,-0.0169580579,-9.7587594986
295167561,4990,4990,0.0073915469,0.0102527076,0.0019650653,0.0020944155,-0.0268936213,-9.8261613846
295178587,5005,5005,0.0049707787,-0.002898098,-0.0035022048,0.0531807169,-0.0334510729,-9.7218856812
295177507,4998,4998,0.0053773085,0.0101450076,0.0009399402,0.0079679461,-0.0142040839,-9.80564785
295178191,4998,4998,0.0022722611,-0.0035617615,-0.0017867544,0.1159603745,-0.0244125444,-9.8028144836
295186322,5002,5002,0.0046381075,0.010536544,-0.0002844809,0.0927097648,-0.0129225207,-9.7560653687
295197066,4998,4998,0.0095721297,0.0003532423,-0.0023036341,0.1148216799,0.0417229235,-9.8004226685
295197477,4991,4991,0.0027973743,0.0047747307,-0.0008183724,0.0826716125,0.0352172963,-9.7801132202
295203409,5001,5001,0.0066111493,0.0064248415,0.0008310946,0.0929043964,0.0747479722,-9.7781429291
295202600,4996,4996,0.0043581985,-0.0003214694,-0.0012290799,0.0541383363,0.0880148709,-9.7817983627
295211041,5007,5007,0.0073134499,0.0119383428,0.0010929827,0.0431121513,0.0613897927,-9.7933721542
295211084,4996,4996,0.0005464718,-0.0032128824,-0.0015267051,-0.0105143888,0.0885188282,-9.801030159
295227688,5000,5000,0.0031376574,0.0119358767,0.0005808342,-0.0124167008,0.0402248316,-9.7655582428
295228216,4994,4994,0.0071338085,-0.0011668183,-0.0001845314,-0.0149265304,0.02888483,-9.7716255188
295239681,4997,4997,0.0017299769,0.0102052325,0.0004200032,-0.026110908,0.0076250536,-9.7992668152
295238549,4996,4996,0.0026189026,0.0022974946,-0.0006551297,-0.0159782115,-0.0247032214,-9.7822628021
295240218,4968,4968,0.0018899171,0.0016771797,-0.0014047484,-0.0181066524,-0.0232809968,-9.8105163574
295244279,4813,4813,0.0082066897,0.0107295495,0.0019052449,0.0529631153,-0.0521430224,-9.7543258667
