time,gInt,aInt,gx,gy,gz,ax,ay,az
947975062,4998,4998,0.0085286265,0.0043477262,-0.0012687639,0.1451648772,-0.0348074399,-9.8283109665
947976312,4996,4996,0.0014311054,0.005914506,-0.0013099595,0.1160238385,0.0204391778,-9.7699871063
947983469,4998,4998,0.016172681,0.0073500695,0.0005728913,0.092866227,0.0602339394,-9.8273277283
947996546,4994,4994,-0.0015878298,0.0001002601,-0.0035047668,0.0652126223,0.0163418036,-9.8048992157
947995456,4995,4995,0.0080243349,0.0128008751,4.18761e-05,0.0828801095,0.064341791,-9.8000078201
948006459,5000,5000,0.0033101412,-0.0022109943,-0.0023261844,0.0393976197,0.0163595118,-9.7767114639
948005483,4992,4992,0.0093975952,0.0114748245,0.0006915483,-0.00387028,0.0225750264,-9.813826561
948017711,4996,4996,0.0038380495,-0.0010814816,-0.0016959336,0.0296582188,-0.0119229173,-9.8068237305
948017055,4997,4997,0.0036124275,0.008560732,-0.0010378736,-0.0247148685,-0.0388746262,-9.8110351562
948017869,4995,4995,0.0048279255,0.0046323682,-2.57442e-05,0.0368344113,-0.1022506729,-9.7990446091
948024206,4996,4996,0.0103526115,-0.0010642974,-0.0017060258,0.0239794347,-0.0098559307,-9.7792510986
948037093,4994,4994,0.0042932639,0.009493093,0.0002389702,0.0669332221,-0.1063132212,-9.8344898224
948037393,4998,4998,0.0016297596,-0.0039230161,-0.0011152518,0.103947781,-0.041928228,-9.7595453262
948044008,4995,4995,0.0124169542,0.0136724226,0.0005398638,0.072187908,-0.0472650677,-9.8501358032
948041310,4997,4997,0.0071518281,-0.0031356947,-0.0011111816,0.1522227824,-0.09906625,-9.7431240082
948046861,4997,4997,0.0062375292,0.0091573773,-0.0011464789,0.0787968412,0.0634805188,-9.8638620377
948055155,4995,4995,0.0083260741,0.0018377184,-0.0016045804,0.1865644306,-0.0529480539,-9.7730016708
948056637,4996,4996,-0.0003339335,0.0078889038,-0.0024695278,0.0371129736,0.0325648338,-9.8406953812
948057469,4994,4994,0.0166514199,0.0076765134,-0.0006696646,0.1501365155,0.0387832411,-9.8009252548
