time,gInt,aInt,gx,gy,gz,ax,ay,az
839751618,4995,4995,0.0039505544,0.0083881244,0.0028361841,-0.0167259146,-0.0617533103,-9.7570142746
839754746,4995,4995,0.0025279426,-0.0025251072,-0.0012184492,-0.0567752309,-0.0441749804,-9.7981843948
839762515,4996,4996,0.007206962,0.0134833762,0.0019738798,-0.0124169141,-0.0727374107,-9.7681751251
839763258,4995,4995,0.0023847676,-0.0030908787,-0.0011876897,-0.0045173932,-0.098010987,-9.8173618317
839763460,4994,4994,0.0061424538,0.0093266675,8.98241e-05,0.0683106482,-0.0188849587,-9.8106203079
839782958,4998,4998,0.0077443346,0.0015666452,0.000788425,0.0706575736,-0.0678376779,-9.7815856934
839782520,4994,4994,0.0045643863,0.0030717775,-0.0025131542,0.0985126793,0.0251528211,-9.7812271118
839781111,4993,4993,0.0068603903,0.0098503074,0.0017402574,0.0639385059,0.0393909775,-9.7623167038
839787214,4998,4998,0.0028082249,-0.003237345,-0.0027279663,0.0994078889,0.0638751537,-9.7903776169
839793403,4996,4996,0.0068443888,0.0140005909,0.0009012747,0.0310751516,0.1276601702,-9.8779964447
839795423,4992,4992,0.0048931739,-0.0029413446,-0.0026252205,0.0924209654,0.0465720184,-9.7309408188
839802167,4996,4996,0.0017941517,0.0105510009,-0.0005704468,-0.0122566428,0.1162836999,-9.7555055618
839804865,4998,4998,0.0068015507,-0.0002315528,0.0010012205,-0.0003465503,0.0527449213,-9.7907266617
839811909,4997,4997,-0.0006004197,0.0065519447,0.0004739923,-0.0448069647,0.0161154587,-9.805516243
839822877,4993,4993,0.0040968088,0.0060144495,0.0013022131,-0.0822594687,0.0202634204,-9.8379297256
839830291,4996,4996,0.0006627252,-3.48453e-05,-0.0028121737,-0.0567101762,-0.0470019393,-9.7577390671
839830669,4995,4995,0.0047671217,0.0094682053,0.0010356187,-0.0239327792,-0.0332051143,-9.7709989548
839845701,4994,4994,0.0036667886,0.0008605405,-0.002919802,-0.001986214,-0.0548665673,-9.7983589172
839844631,4995,4995,0.0033479363,0.0098708477,0.0008250565,0.0329201669,-0.1045121998,-9.8004264832
839844861,4997,4997,0.0075392136,-0.001477449,1.66469e-05,0.012772697,-0.0107666235,-9.8192853928
839851561,4995,4995,0.0050229481,0.0088057313,-0.0001759755,0.0541292131,-0.0713336617,-9.7860889435
839854120,4996,4996,0.0069245482,0.0037558642,0.0006009323,0.1047448143,0.0178893227,-9.7728176117
839855491,4997,4997,0.0023503131,0.0030177834,-0.00281258,0.0737875625,0.0447026342,-9.7887449265
839864052,4993,4993,0.0069877217,0.010050497,0.0005964,0.1300262809,0.0599145517,-9.7833223343
839864495,4995,4995,0.0043698428,-0.0023127464,-0.0038402495,0.0276080798,0.1274038702,-9.8382663727
839873633,4996,4996,0.005437728,0.0137615139,0.0015289638,0.0824178383,0.0783529654,-9.7719993591
839881461,4997,4997,0.0016907724,-0.0036426247,-0.0013235188,-0.0215649474,0.0983349383,-9.7450504303
839885458,4993,4993,0.0039198566,0.0100240028,-0.0003513267,-0.009251737,0.0864386857,-9.7943201065
839892197,4994,4994,0.0036946593,0.0025219214,0.0002531252,-0.0199345406,-0.0015735417,-9.8214473724
839893682,4997,4997,-0.0003763929,0.0070273695,-0.0011079476,-0.0679556131,0.0138554312,-9.8486156464
839902564,4996,4996,0.0042929552,0.0072243605,0.0017548662,-0.0474724136,-0.0411771461,-9.7625427246
839912426,4995,4995,0.002092398,-0.0039139283,-0.0018451533,-0.0408400483,-0.0386799984,-9.745059967
839912252,4994,4994,0.0065608555,0.0130758723,0.0012853096,-0.0414354354,-0.0723086521,-9.8365793228
839912471,4997,4997,0.0038684939,-0.0030986762,-0.000301948,0.0370113701,-0.0662380755,-9.7751131058
839914979,4999,4999,0.0051041031,0.0112507828,0.0013265314,0.010424695,-0.0454686917,-9.8424930573
839924648,4998,4998,0.0084652388,-0.0006815848,-0.0008581487,0.056274619,-0.0504882038,-9.8116025925
839933701,4991,4991,0.0045998017,0.0066836406,-0.0018387503,0.0850078911,0.020578716,-9.7675790787
839934973,4994,4994,0.0068743997,0.0061880127,0.0005135909,0.0612711981,0.0287180766,-9.7690839767
839942757,4993,4993,0.0024211851,-0.0003795602,-0.0017191682,0.0999660119,0.0627916902,-9.7876596451
839942150,4996,4996,0.0070108818,0.0096182181,0.0015544338,0.0489057638,0.0991785973,-9.8398780823
