time,gInt,aInt,gx,gy,gz,ax,ay,az
225889363,4995,4995,0.0020190717,-0.0025089367,-0.0017350276,-0.0056151287,0.0840914473,-9.8519334793
225888554,4995,4995,0.004080114,0.0159375202,0.0009091161,-0.0316410661,0.0275777746,-9.8068675995
225900220,4997,4997,0.0061853933,-0.0037527047,-0.0004554826,-0.0390870385,-0.0072729043,-9.7936315536
225898452,4994,4994,0.0050970437,0.0095259193,0.0007104818,-0.0748772845,-0.0170354545,-9.8069267273
225909822,4997,4997,0.0062884507,0.0042501804,0.0002020291,-0.0553202853,-0.0384013206,-9.7546272278
225908019,4995,4995,0.0003653407,0.0021414193,-0.0018315035,-0.0181143824,-0.0344117507,-9.7840299606
225915082,4999,4999,0.0091187842,0.0091900527,0.0001853829,-0.0412207991,-0.0624799617,-9.8259677887
225913179,4999,4999,0.0060469816,-0.0027594336,-0.002163131,0.0660434738,-0.0531126112,-9.7911062241
225925763,4989,4989,0.0077000097,0.0091693467,0.0014528749,0.0302740093,-0.0062680719,-9.7843360901
225927550,4995,4995,0.0062629357,-0.0018018767,-0.0016231148,0.1224368438,-0.0086058499,-9.7848482132
225941447,4997,4997,0.0054303617,0.0086640865,0.0011351323,0.1133265495,0.0388679542,-9.7847528458
225940456,4994,4994,0.0091146473,-0.0007319251,-0.0005085606,0.1233710945,0.0618667863,-9.8251209259
225941442,4998,4998,0.0019861106,0.0045570573,-0.000881716,0.1439071149,0.0661565661,-9.8010635376
225940260,4993,4993,0.0083062472,0.0055909245,0.0011962949,0.0566149428,0.1204669029,-9.7900524139
225959337,5000,5000,0.0057951664,0.000275855,-0.0022683642,0.0527799763,0.079979986,-9.750825882
225958245,4997,4997,0.0084820688,0.0103904316,0.0008218961,0.0114286821,0.0742795318,-9.8397378922
225968716,4991,4991,0.0014450054,-0.0013041855,-0.0014373707,-0.0142538548,0.047873877,-9.8437604904
225967689,4995,4995,0.0043092319,0.0116622895,0.00132904,-0.0514911823,0.0103916107,-9.7746276855
225969389,4996,4996,0.0084902411,-0.0022970578,-7.4456e-06,-0.0696589649,0.0175194442,-9.801656723
225976420,4995,4995,0.0029078352,0.0096726762,-0.0005534684,-0.0384146199,-0.029645985,-9.744890213
225989231,4996,4996,0.0042737187,0.0033455559,0.0008163961,-0.035253264,-0.0588464476,-9.7933282852
225987989,4996,4996,0.0032716927,0.0014352141,-0.0014672702,-0.0539368652,-0.0306288023,-9.8483114243
225997456,4996,4996,0.0112695191,0.010582705,0.0019253453,0.0227065384,-0.0897681564,-9.7868375778
225996917,4995,4995,0.0034715508,-0.0066473768,-0.0031107729,0.0548306704,-0.0385350324,-9.7830734253
226005183,4993,4993,0.007853833,0.0111237699,0.0006476322,0.0897047371,-0.0028695466,-9.783156395
226005495,4999,4999,0.0064125299,-0.0025586374,-0.0010284389,0.1212141067,-0.0116602844,-9.8040132523
226008368,4997,4997,0.0081786355,0.0088239368,-2.309e-07,0.1181909516,0.0940132439,-9.8211479187
226016809,4995,4995,0.0092028258,0.0023644031,-6.67429e-05,0.1276103109,0.0515233986,-9.8116436005
226028452,4996,4996,0.0005982775,0.0030821904,-0.0008028763,0.0897161588,0.0786383376,-9.7943019867
226027517,4991,4991,0.0089388676,0.0091080666,0.0005233721,0.0607888997,0.1020232216,-9.7547016144
226041764,4998,4998,0.0055253711,-0.0038871309,-0.0006494701,0.1056528091,0.0605181083,-9.7469978333
226041419,4997,4997,0.0051862416,0.0125539899,0.0016087696,-0.0394516177,0.0990862101,-9.8783082962
226042338,4995,4995,0.0035054269,-0.0005715053,-0.0027162761,0.0118408436,-0.0056509487,-9.7815933228
226044436,4992,4992,0.0045532789,0.0095032658,0.0006143094,-0.0903173089,0.0053899544,-9.784154892
226056860,5001,5001,0.0093126372,0.0022266652,7.13037e-05,-0.0823926851,-0.0252231453,-9.7891702652
226057079,4992,4992,-0.000242808,0.0061531849,-0.001093923,-0.0497774146,-0.0461772718,-9.7597789764
226068279,4998,4998,0.0065930733,0.0048448439,0.0006940114,-0.017294623,-0.0605274253,-9.8443202972
226068154,4995,4995,0.0051506138,0.0026255918,-0.0010802975,-0.0436034538,-0.0269920286,-9.7797870636
226078317,4995,4995,0.0080799814,0.0077618966,-0.0003397016,0.0963858217,-0.0579888076,-9.7886390686
226076971,4997,4997,0.0026582617,-0.0045133098,-0.0032604041,0.0424992442,0.0461604148,-9.8217697144
226080749,4995,4995,0.007457193,0.0126726059,0.0003533095,0.1618531346,-0.0297564715,-9.7635326385
226081467,4993,4993,0.0077439891,-0.0017715056,-0.0021698086,0.1283501089,0.0812713578,-9.806385994
226098406,5000,5000,0.0093684671,0.0081522753,-0.0010567883,0.1192627624,0.0662735701,-9.8338222504
226097507,4993,4993,0.0058015827,0.0013536582,-0.0003132755,0.1163232625,0.0430546515,-9.8263530731
226106561,4995,4995,0.0029866525,0.0045286515,-0.0009212404,0.0412498526,0.0895792767,-9.8070659637
226105742,4996,4996,0.0099247815,0.0100192167,0.0033815217,0.0921777114,0.0682427809,-9.7359495163
226110872,4994,4994,0.0037167196,-0.0036434263,-0.0025808488,-0.0004061981,0.0655301064,-9.8188667297
226110401,4997,4997,0.0041014659,0.0165971629,0.0020091466,-0.0458923131,0.0456753783,-9.8393239975
226126720,4996,4996,0.0041680997,-0.0039646244,-0.0011786531,-0.016871864,-0.0116273453,-9.7609243393
226126286,4993,4993,0.006572179,0.0102352612,0.0002031944,-0.0971381739,0.0204647388,-9.8288707733
226131832,4999,4999,0.0064127729,0.0029997067,0.0001552093,-0.0356427729,-0.0614771768,-9.7448291779
226131859,4994,4994,-0.0012785143,0.0046163076,-0.0017183044,-0.0413881615,-0.0571081266,-9.7640600204
226138487,4997,4997,0.0081263632,0.0075526559,0.0013204655,-0.0512790978,-0.0506022945,-9.8406496048
226147556,4998,4998,0.0061266506,-5.35498e-05,-0.0030555648,0.0355825089,-0.069956921,-9.7781257629
226150446,4992,4992,0.0071497369,0.005740637,0.0014909339,0.0215461068,-0.025403114,-9.8149394989
226149501,4994,4994,0.0064656208,-0.0031705233,-0.0028496832,0.1132543385,0.0328097828,-9.7937078476
226157751,4997,4997,0.0044461288,0.0112941219,-0.0005391803,0.1383383423,-0.010056179,-9.7737426758
226166433,4996,4996,0.0086605242,-0.0003186821,-0.000792325,0.0960358083,0.0929796621,-9.810092926
226177707,4998,4998,0.0057520629,0.0068614632,-0.0020185288,0.151978597,0.028945867,-9.827375412
226176763,4993,4993,0.0062356284,0.0045167613,0.0006068178,0.0998490453,0.1104662046,-9.8484840393
226177372,4996,4996,0.0042434111,0.0026564519,-0.0028221873,0.0664163977,0.0682385936,-9.7335977554
226187404,4996,4996,0.0107376659,0.006779342,0.0011302573,0.0678016171,0.0746390596,-9.761349678
226193984,4997,4997,0.0035577591,-0.0002874761,-0.0019630094,-0.0349516012,0.0417644642,-9.8686561584
226193326,4994,4994,0.0035335517,0.0130516039,0.0010924654,-0.0018616891,0.0203890186,-9.7821969986
226196230,4995,4995,0.0065451139,-0.0047771791,-0.0008781252,-0.0747126788,-0.0049537304,-9.7889623642
226205501,4997,4997,0.004728402,0.0095174015,-0.0004816655,-0.0729981437,-0.0400904715,-9.771654129
226212524,4995,4995,0.0050292173,0.001540761,0.0006522326,-0.0275570974,-0.0387904309,-9.7937326431
226211566,4995,4995,0.0006636209,0.0018731115,-0.0020007507,-0.0447941758,-0.0339673348,-9.8544893265
226228149,4999,4999,0.0087213116,0.01181929,0.0003074782,-0.0056670252,-0.0444035828,-9.8044271469
226227311,5011,5011,0.0058968617,-0.0049279751,-0.0030434353,0.0872934088,-0.0706572458,-9.7827377319
226230742,4977,4977,0.0075556529,0.0105476724,0.0003413317,0.0443597548,0.0391834788,-9.8051548004
226230138,4997,4997,0.0038981985,-0.0022591986,-0.0023665386,0.1473558396,-0.0243880637,-9.7739839554
226247879,4994,4994,0.0065822201,0.0107118804,-0.0006356663,0.107361868,0.0718110427,-9.8130292892
226246415,4999,4999,0.010257747,-0.0011118898,-0.0009865667,0.1291150898,0.0438822992,-9.8658094406
226252674,4995,4995,0.0005298335,0.0051930188,-0.0018044988,0.130432725,0.0622552112,-9.79829216
226251514,4993,4993,0.0077980394,0.0083772056,-0.0001982168,0.0631881058,0.1023751646,-9.7699022293
226267751,4998,4998,0.0039476259,-0.0006013592,-0.0013092302,0.0646985397,0.0725658759,-9.7617931366
226267436,4993,4993,0.007373529,0.0091544762,0.00122895,-0.0181149002,0.0814088732,-9.8677330017
226276685,4998,4998,0.0016037931,-0.0004491627,-0.0014117776,-0.0333025791,0.0221056528,-9.8053560257
226277191,4994,4994,0.0030207133,0.0111925313,0.0014216213,-0.0281568095,-0.0058634281,-9.7448167801
226287806,4993,4993,0.0090600625,-0.0008483144,0.0002655236,-0.0634390861,0.009163416,-9.8046712875
226286759,4996,4996,0.0022186304,0.0077280514,-0.0007920453,-0.0522290654,-0.0489275642,-9.7503070831
226296444,4998,4998,0.0042054434,0.0018478634,0.0004564187,-0.0180920996,-0.0592166409,-9.8225679398
226296335,4993,4993,0.0043863221,0.0023650881,-7.8163e-06,-0.0385339782,-0.0375329107,-9.8135051727
226297945,4998,4998,0.0105358716,0.0097592818,0.0012788833,0.097941108,-0.0743805394,-9.7667989731
226307325,4993,4993,0.0025281699,-0.0043992777,-0.0025561978,0.0420046821,-0.0020522829,-9.7998313904
226307075,4997,4997,0.0069838702,0.0126691023,4.67991e-05,0.1301878542,-0.0102805048,-9.7951555252
226315521,4996,4996,0.0057482291,-0.0038620823,-0.0025909957,0.1148130372,0.0340640657,-9.801035881
226327370,4996,4996,0.00950805,0.0097576417,-8.82287e-05,0.1076280028,0.0684222281,-9.7959461212
226326244,4995,4995,0.0072925994,-1.94512e-05,0.0006565783,0.1320123971,0.0418764874,-9.8126316071
226326706,4998,4998,0.0013548089,0.0036786629,-0.0017001546,0.0807710215,0.1051943004,-9.8212528229
226336236,4994,4994,0.0093251569,0.0094145648,0.0012500968,0.0577917658,0.1047992632,-9.756020546
226347580,4997,4997,0.005325329,-0.0045052255,-0.0018162663,0.0565559939,0.0626064315,-9.7874212265
226346605,4991,4991,0.0054872981,0.0146627957,0.0006391999,-0.061732959,0.0898631364,-9.8494749069
226366814,4998,4998,0.0011413852,-0.0037710071,-0.0007817416,0.0068508214,-0.012529308,-9.766462326
226367188,4995,4995,0.0043063229,0.0116023663,0.000790154,-0.1154568195,0.0263279062,-9.830745697
226367526,4998,4998,0.0092863757,0.0013886383,-0.0005483829,-0.030949071,-0.0616965517,-9.7698030472
226365513,4994,4994,0.0009651924,0.0049655628,-0.0006954824,-0.0459208228,-0.0204929542,-9.7740011215
226376191,4996,4996,0.0056379675,0.0044592037,0.0002164493,-0.02403301,-0.0672617853,-9.8588132858
226376908,4996,4996,0.0041748276,0.0047954777,-0.0028486601,0.0096525066,-0.0334124267,-9.7693157196
226388006,4995,4995,0.0074193785,0.0069038863,0.0005129546,0.0807902962,-0.0571404509,-9.7917890549
226387387,4995,4995,0.0048791342,-0.0024979827,-0.0024968095,0.0477988087,0.0505014621,-9.8114595413
226397007,4997,4997,0.0063767983,0.0108574992,0.0001550268,0.1509238183,-0.0451680534,-9.7652158737
226397084,4995,4995,0.0084129823,-0.0028906034,-0.0010971199,0.1039397717,0.1187661663,-9.792719841
226397587,4997,4997,0.0065484662,0.007987773,-0.0008935931,0.1226822585,0.0045190505,-9.8198604584
226401022,4996,4996,0.0040735221,0.0020671452,-0.0005606503,0.1051819623,0.0871396586,-9.8107089996
226417737,4992,4992,0.002786089,0.0052125426,-0.0016248213,0.0484434925,0.0935094655,-9.7984018326
226416974,4994,4994,0.0103985816,0.0076339631,0.0015603292,0.0970593542,0.0981578156,-9.7257041931
226417555,5000,5000,0.002291241,-0.0012554748,-0.0014695448,-0.0389622524,0.0704940557,-9.8225250244
226427701,4993,4993,0.0030980655,0.0145877898,0.000644553,0.0044541145,0.0498938002,-9.8401660919
226435326,4997,4997,0.0037785848,-0.0034031512,-0.0008608381,-0.0628581867,-0.0041771247,-9.7858953476
226434341,4996,4996,0.0075784801,0.0122983651,-0.0008437752,-0.0849393681,0.0099197421,-9.7908573151
226445913,4993,4993,0.0067608096,0.0015031246,-4.9525e-06,-0.0289018415,-0.0594292581,-9.7378959656
226446858,4998,4998,0.0008223973,0.0023332702,-0.0018889366,-0.0403696373,-0.0323731638,-9.8203468323
226456817,4997,4997,0.0078791101,0.0082482239,-0.0002253147,-0.0369579904,-0.053385023,-9.8342418671
226456065,4994,4994,0.0057909223,-0.0024758528,-0.0013780755,0.0612020195,-0.0543707237,-9.7783594131
226457132,4996,4996,0.0084169768,0.0086939447,0.0007293217,0.0366624855,0.0143270129,-9.8090219498
226466265,5004,5004,0.0070676371,-0.0028675788,-0.0029208828,0.13845025,-0.0202266313,-9.7776699066
226471125,4988,4988,0.0056586745,0.0111526577,8.78697e-05,0.1186595261,0.0371688195,-9.8097009659
226471588,4995,4995,0.009986503,-0.0022579755,-0.0013378732,0.1365928054,0.0584119,-9.8264713287
226477756,4997,4997,0.0028036789,0.0058979518,-0.0014132296,0.1348129362,0.0580294952,-9.8043584824
226486662,4996,4996,0.0076357881,0.0061287927,0.0017928355,0.0688266754,0.1089753285,-9.8055019379
226488289,4990,4990,0.0041936226,0.001271116,-0.0015522202,0.0610283241,0.0969869792,-9.7493724823
226495374,4999,4999,0.0082632797,0.0074093491,0.0014905964,0.0325270221,0.059497796,-9.81889534
226498937,4996,4996,0.0008733355,0.0015837186,-0.0022026866,-0.0272351317,0.0564017445,-9.8443880081
226499442,4995,4995,0.0038749194,0.0108572179,0.0010254277,-0.0166045856,-0.0181506332,-9.7633390427
226507669,4998,4998,0.006187669,-0.0029546765,-0.0002371427,-0.1085979193,0.0222628079,-9.79545784
226511066,4991,4991,0.0056474442,0.0095232371,-0.0007866033,-0.0621642731,-0.0418072231,-9.7640991211
226517062,5002,5002,0.0050386852,0.0005917694,-0.0001744101,-0.030507531,-0.0437628292,-9.7974691391
226527041,4991,4991,0.0041453587,0.0024400835,-0.0022315038,-0.0545205027,-0.0330646075,-9.8639678955
226532232,4998,4998,0.0062555606,0.0105659179,0.0014497631,0.0179841034,-0.0682821423,-9.7629547119
226532399,4993,4993,0.0053170891,-0.0052756867,-0.0024103029,0.0250574052,-0.0143654961,-9.7661867142
226537565,5021,5021,0.0067239846,0.0096424352,0.0008395702,0.0933491141,0.0040177726,-9.811258316
226556077,4973,4973,0.0057869647,-0.0030479392,-0.0004772102,0.1189664975,0.0105382651,-9.7924356461
226558042,4993,4993,0.0078587495,0.0103899008,-0.0003994688,0.0997030064,0.0885865465,-9.7852668762
226557486,4997,4997,0.0092539433,-0.0025711509,4.8133e-05,0.1369284838,0.0426389799,-9.803653717
226567226,4993,4993,0.0011635063,0.0048636817,-0.0013660648,0.1071892157,0.0981990322,-9.8221683502
226567002,5000,5000,0.0072934548,0.0073874122,0.0003957095,0.077606298,0.0949890316,-9.7544765472
226567723,4993,4993,0.0039463905,-0.0013838555,-0.0019532884,0.0562549606,0.0889294371,-9.7821006775
226575813,4995,4995,0.0065153204,0.0139005445,0.0012529875,-0.0352225937,0.06195141,-9.8626308441
226577081,5007,5007,0.0025141621,-0.0018683649,-0.0010766842,0.0028979243,0.0111759715,-9.7674760818
226587177,4985,4985,0.0030813422,0.0095985197,-0.0004266366,-0.0609442107,-0.0155420247,-9.7988395691
